timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1766274048748,5,Create Audit Log,405,,02 - Audit Logger Performance 2-4,text,false,,386,414,1,1,http://localhost:8006/api/audit/logs,5,0,1
1766274048753,5,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,5,0,0
1766274048758,12,Get Audit Stats,500,,02 - Audit Logger Performance 2-4,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,12,0,0
1766274048770,6,Create Audit Log,405,,02 - Audit Logger Performance 2-4,text,false,,386,414,1,1,http://localhost:8006/api/audit/logs,5,0,1
1766274048776,13,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,11,0,0
1766274048790,17,Get Audit Stats,500,,02 - Audit Logger Performance 2-4,text,false,,349,131,1,2,http://localhost:8006/api/audit/stats,17,0,0
1766274048807,6,Create Audit Log,405,,02 - Audit Logger Performance 2-4,text,false,,386,415,1,2,http://localhost:8006/api/audit/logs,6,0,1
1766274048813,9,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,4223,145,1,2,http://localhost:8006/api/audit/logs?page=0&size=10,9,0,0
1766274048822,12,Get Audit Stats,500,,02 - Audit Logger Performance 2-4,text,false,,349,131,1,2,http://localhost:8006/api/audit/stats,12,0,0
1766274048834,13,Create Audit Log,405,,02 - Audit Logger Performance 2-4,text,false,,386,415,1,2,http://localhost:8006/api/audit/logs,12,0,1
1766274048847,13,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,4223,145,1,2,http://localhost:8006/api/audit/logs?page=0&size=10,13,0,0
1766274048861,11,Get Audit Stats,500,,02 - Audit Logger Performance 2-4,text,false,,349,131,1,2,http://localhost:8006/api/audit/stats,11,0,0
1766274048795,80,Generate Synthesis,200,,04 - Synthesis Service Performance 4-3,text,true,,1315,319,1,2,http://localhost:8005/api/synthesis/generate,77,0,1
1766274048872,10,Create Audit Log,405,,02 - Audit Logger Performance 2-4,text,false,,386,415,1,2,http://localhost:8006/api/audit/logs,10,0,1
1766274048883,17,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,4223,145,1,2,http://localhost:8006/api/audit/logs?page=0&size=10,17,0,0
1766274048900,29,Get Audit Stats,500,,02 - Audit Logger Performance 2-4,text,false,,349,131,1,2,http://localhost:8006/api/audit/stats,29,0,0
1766274048875,62,Generate Synthesis,200,,04 - Synthesis Service Performance 4-3,text,true,,1315,319,1,2,http://localhost:8005/api/synthesis/generate,61,0,0
1766274048929,12,Create Audit Log,405,,02 - Audit Logger Performance 2-4,text,false,,386,415,1,2,http://localhost:8006/api/audit/logs,11,0,1
1766274048941,14,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,4223,145,1,2,http://localhost:8006/api/audit/logs?page=0&size=10,13,0,0
1766274048956,14,Get Audit Stats,500,,02 - Audit Logger Performance 2-4,text,false,,349,131,1,2,http://localhost:8006/api/audit/stats,14,0,0
1766274048971,4,Create Audit Log,405,,02 - Audit Logger Performance 2-4,text,false,,386,415,1,2,http://localhost:8006/api/audit/logs,4,0,1
1766274048975,6,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,4223,145,1,2,http://localhost:8006/api/audit/logs?page=0&size=10,6,0,0
1766274048937,52,Generate Synthesis,200,,04 - Synthesis Service Performance 4-3,text,true,,1315,319,1,2,http://localhost:8005/api/synthesis/generate,51,0,0
1766274048981,22,Get Audit Stats,500,,02 - Audit Logger Performance 2-4,text,false,,349,131,1,2,http://localhost:8006/api/audit/stats,21,0,0
1766274049003,8,Create Audit Log,405,,02 - Audit Logger Performance 2-4,text,false,,386,415,1,2,http://localhost:8006/api/audit/logs,8,0,1
1766274049012,5,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,4223,145,1,2,http://localhost:8006/api/audit/logs?page=0&size=10,5,0,0
1766274049017,7,Get Audit Stats,500,,02 - Audit Logger Performance 2-4,text,false,,349,131,1,2,http://localhost:8006/api/audit/stats,7,0,0
1766274049025,7,Create Audit Log,405,,02 - Audit Logger Performance 2-4,text,false,,386,415,1,2,http://localhost:8006/api/audit/logs,7,0,1
1766274049032,8,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,4223,145,1,2,http://localhost:8006/api/audit/logs?page=0&size=10,8,0,0
1766274049041,12,Get Audit Stats,500,,02 - Audit Logger Performance 2-4,text,false,,349,131,1,2,http://localhost:8006/api/audit/stats,10,0,0
1766274049053,5,Create Audit Log,405,,02 - Audit Logger Performance 2-4,text,false,,386,415,1,2,http://localhost:8006/api/audit/logs,4,0,1
1766274049058,12,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,4223,145,1,2,http://localhost:8006/api/audit/logs?page=0&size=10,8,0,0
1766274048989,99,Generate Synthesis,200,,04 - Synthesis Service Performance 4-3,text,true,,1315,319,1,2,http://localhost:8005/api/synthesis/generate,86,0,0
1766274049070,47,Get Audit Stats,500,,02 - Audit Logger Performance 2-4,text,false,,349,131,1,2,http://localhost:8006/api/audit/stats,46,0,0
1766274049117,5,Create Audit Log,405,,02 - Audit Logger Performance 2-4,text,false,,386,415,1,2,http://localhost:8006/api/audit/logs,5,0,1
1766274049122,11,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,4223,145,1,2,http://localhost:8006/api/audit/logs?page=0&size=10,10,0,0
1766274049133,25,Get Audit Stats,500,,02 - Audit Logger Performance 2-4,text,false,,349,131,1,2,http://localhost:8006/api/audit/stats,25,0,0
1766274049175,5,Create Audit Log,405,,02 - Audit Logger Performance 2-4,text,false,,386,415,1,2,http://localhost:8006/api/audit/logs,4,0,1
1766274049088,103,Generate Synthesis,200,,04 - Synthesis Service Performance 4-3,text,true,,1314,319,1,2,http://localhost:8005/api/synthesis/generate,97,0,0
1766274049180,21,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,21,0,0
1766274049202,15,Get Audit Stats,500,,02 - Audit Logger Performance 2-4,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,15,0,0
1766274049218,5,Create Audit Log,405,,02 - Audit Logger Performance 2-4,text,false,,386,415,1,1,http://localhost:8006/api/audit/logs,5,0,1
1766274049223,6,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,6,0,0
1766274049229,6,Get Audit Stats,500,,02 - Audit Logger Performance 2-4,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,6,0,0
1766274049444,4,API Gateway - Health Check,404,Not Found,01 - Health Check Tests 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",154,126,1,1,http://localhost:8000/api/health,4,0,1
1766274049450,5,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,414,1,3,http://localhost:8006/api/audit/logs,5,0,1
1766274049448,7,Audit Logger - Health Check,404,,01 - Health Check Tests 1-5,text,false,,367,132,1,3,http://localhost:8006/api/audit/health,7,0,1
1766274049455,3,API Gateway - Health Check,404,Not Found,01 - Health Check Tests 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",154,126,1,3,http://localhost:8000/api/health,3,0,0
1766274049453,10,Anonymize Document,500,,03 - DeID Service Performance 3-5,text,false,,297,453,1,3,http://localhost:8002/api/deid/anonymize,10,0,1
1766274049456,10,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,1,3,http://localhost:8006/api/audit/logs?page=0&size=10,9,0,0
1766274049458,9,Audit Logger - Health Check,404,,01 - Health Check Tests 1-5,text,false,,367,132,1,3,http://localhost:8006/api/audit/health,9,0,0
1766274049463,10,Anonymize Document,500,,03 - DeID Service Performance 3-5,text,false,,297,453,1,3,http://localhost:8002/api/deid/anonymize,10,0,1
1766274049468,7,API Gateway - Health Check,404,Not Found,01 - Health Check Tests 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",154,126,1,3,http://localhost:8000/api/health,7,0,0
1766274049476,4,Audit Logger - Health Check,404,,01 - Health Check Tests 1-5,text,false,,367,132,1,3,http://localhost:8006/api/audit/health,4,0,0
1766274049474,6,Anonymize Document,500,,03 - DeID Service Performance 3-5,text,false,,297,453,1,3,http://localhost:8002/api/deid/anonymize,6,0,1
1766274049480,2,API Gateway - Health Check,404,Not Found,01 - Health Check Tests 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",154,126,1,3,http://localhost:8000/api/health,2,0,0
1766274049466,16,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,1,3,http://localhost:8006/api/audit/stats,16,0,0
1766274049482,4,Audit Logger - Health Check,404,,01 - Health Check Tests 1-5,text,false,,367,132,1,3,http://localhost:8006/api/audit/health,4,0,0
1766274049482,5,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,414,1,3,http://localhost:8006/api/audit/logs,5,0,1
1766274049487,1,API Gateway - Health Check,404,Not Found,01 - Health Check Tests 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",154,126,1,3,http://localhost:8000/api/health,1,0,0
1766274049480,9,Anonymize Document,500,,03 - DeID Service Performance 3-5,text,false,,297,453,1,3,http://localhost:8002/api/deid/anonymize,8,0,1
1766274049487,8,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,1,3,http://localhost:8006/api/audit/logs?page=0&size=10,7,0,0
1766274049489,6,Anonymize Document,500,,03 - DeID Service Performance 3-5,text,false,,297,453,1,3,http://localhost:8002/api/deid/anonymize,6,0,1
1766274049489,9,Audit Logger - Health Check,404,,01 - Health Check Tests 1-5,text,false,,367,132,1,3,http://localhost:8006/api/audit/health,8,0,0
1766274049498,2,API Gateway - Health Check,404,Not Found,01 - Health Check Tests 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",154,126,1,3,http://localhost:8000/api/health,2,0,0
1766274049500,4,Audit Logger - Health Check,404,,01 - Health Check Tests 1-5,text,false,,367,132,1,3,http://localhost:8006/api/audit/health,4,0,0
1766274049495,9,Anonymize Document,500,,03 - DeID Service Performance 3-5,text,false,,297,453,1,3,http://localhost:8002/api/deid/anonymize,9,0,1
1766274049504,5,API Gateway - Health Check,404,Not Found,01 - Health Check Tests 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",154,126,1,3,http://localhost:8000/api/health,5,0,0
1766274049495,15,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,1,3,http://localhost:8006/api/audit/stats,14,0,0
1766274049510,3,Audit Logger - Health Check,404,,01 - Health Check Tests 1-5,text,false,,367,132,1,3,http://localhost:8006/api/audit/health,3,0,0
1766274049504,10,Anonymize Document,500,,03 - DeID Service Performance 3-5,text,false,,297,453,1,3,http://localhost:8002/api/deid/anonymize,10,0,1
1766274049514,2,API Gateway - Health Check,404,Not Found,01 - Health Check Tests 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",154,126,1,3,http://localhost:8000/api/health,2,0,0
1766274049510,6,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,414,1,3,http://localhost:8006/api/audit/logs,6,0,1
1766274049514,4,Anonymize Document,500,,03 - DeID Service Performance 3-5,text,false,,297,453,1,3,http://localhost:8002/api/deid/anonymize,4,0,1
1766274049516,6,Audit Logger - Health Check,404,,01 - Health Check Tests 1-5,text,false,,367,132,1,3,http://localhost:8006/api/audit/health,6,0,0
1766274049516,7,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,1,3,http://localhost:8006/api/audit/logs?page=0&size=10,7,0,0
1766274049522,3,API Gateway - Health Check,404,Not Found,01 - Health Check Tests 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",154,126,1,3,http://localhost:8000/api/health,3,0,0
1766274049518,8,Anonymize Document,500,,03 - DeID Service Performance 3-5,text,false,,297,453,1,3,http://localhost:8002/api/deid/anonymize,7,0,1
1766274049523,10,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,1,3,http://localhost:8006/api/audit/stats,8,0,0
1766274049526,10,Audit Logger - Health Check,404,,01 - Health Check Tests 1-5,text,false,,367,132,1,3,http://localhost:8006/api/audit/health,9,0,0
1766274049533,5,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,414,1,3,http://localhost:8006/api/audit/logs,5,0,1
1766274049536,3,API Gateway - Health Check,404,Not Found,01 - Health Check Tests 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[404]]]

****** comparison: [[[200]]]

/",154,126,1,3,http://localhost:8000/api/health,3,0,0
1766274049526,17,Anonymize Document,500,,03 - DeID Service Performance 3-5,text,false,,297,454,1,3,http://localhost:8002/api/deid/anonymize,16,0,1
1766274049543,10,Anonymize Document,500,,03 - DeID Service Performance 3-5,text,false,,297,454,1,3,http://localhost:8002/api/deid/anonymize,10,0,1
1766274049540,17,Audit Logger - Health Check,404,,01 - Health Check Tests 1-5,text,false,,367,132,1,3,http://localhost:8006/api/audit/health,17,0,0
1766274049539,20,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,1,2,http://localhost:8006/api/audit/logs?page=0&size=10,19,0,0
1766274049553,15,Anonymize Document,500,,03 - DeID Service Performance 3-5,text,false,,297,454,1,2,http://localhost:8002/api/deid/anonymize,15,0,1
1766274049559,13,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,1,2,http://localhost:8006/api/audit/stats,12,0,0
1766274049572,5,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,414,1,2,http://localhost:8006/api/audit/logs,5,0,1
1766274049569,10,Anonymize Document,500,,03 - DeID Service Performance 3-5,text,false,,297,454,1,2,http://localhost:8002/api/deid/anonymize,9,0,1
1766274049577,11,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,1,2,http://localhost:8006/api/audit/logs?page=0&size=10,11,0,0
1766274049579,14,Anonymize Document,500,,03 - DeID Service Performance 3-5,text,false,,297,454,1,2,http://localhost:8002/api/deid/anonymize,14,0,1
1766274049588,11,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,1,2,http://localhost:8006/api/audit/stats,11,0,0
1766274049594,6,Anonymize Document,500,,03 - DeID Service Performance 3-5,text,false,,297,454,1,2,http://localhost:8002/api/deid/anonymize,6,0,1
1766274049600,5,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,414,1,1,http://localhost:8006/api/audit/logs,5,0,1
1766274049605,6,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,6,0,0
1766274049611,9,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,9,0,0
1766274049621,4,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,414,1,1,http://localhost:8006/api/audit/logs,4,0,1
1766274049625,6,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,6,0,0
1766274049631,8,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,8,0,0
1766274049640,4,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,414,1,1,http://localhost:8006/api/audit/logs,4,0,1
1766274049644,6,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,6,0,0
1766274049667,9,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,8,0,0
1766274049676,4,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,414,1,1,http://localhost:8006/api/audit/logs,4,0,1
1766274049680,5,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,5,0,0
1766274049686,6,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,6,0,0
1766274049693,3,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,415,1,1,http://localhost:8006/api/audit/logs,3,0,0
1766274049697,4,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,4,0,0
1766274049701,6,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,6,0,0
1766274049707,4,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,415,1,1,http://localhost:8006/api/audit/logs,4,0,1
1766274049711,3,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,3,0,0
1766274049715,6,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,5,0,0
1766274049721,3,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,415,1,1,http://localhost:8006/api/audit/logs,3,0,1
1766274049725,3,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,3,0,0
1766274049728,6,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,6,0,0
1766274049734,3,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,415,1,1,http://localhost:8006/api/audit/logs,3,0,1
1766274049737,5,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,5,0,0
1766274049742,9,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,9,0,0
1766274049751,3,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,415,1,1,http://localhost:8006/api/audit/logs,3,0,1
1766274049755,5,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,5,0,0
1766274049760,7,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,7,0,0
1766274049767,4,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,415,1,1,http://localhost:8006/api/audit/logs,4,0,1
1766274049771,4,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,4,0,0
1766274049775,6,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,6,0,0
1766274049781,5,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,415,1,1,http://localhost:8006/api/audit/logs,4,0,2
1766274049786,4,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,3,0,0
1766274049790,5,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,5,0,0
1766274049795,3,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,415,1,1,http://localhost:8006/api/audit/logs,3,0,1
1766274049799,3,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,3,0,0
1766274049803,6,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,6,0,0
1766274049810,3,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,415,1,1,http://localhost:8006/api/audit/logs,3,0,0
1766274049814,4,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,4,0,0
1766274049818,6,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,6,0,0
1766274049825,3,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,415,1,1,http://localhost:8006/api/audit/logs,3,0,0
1766274049828,5,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,5,0,0
1766274049833,7,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,7,0,0
1766274049840,3,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,415,1,1,http://localhost:8006/api/audit/logs,3,0,1
1766274049844,4,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,4,0,0
1766274049848,8,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,8,0,0
1766274050444,4,Create Audit Log,405,,02 - Audit Logger Performance 2-6,text,false,,386,414,1,1,http://localhost:8006/api/audit/logs,4,0,1
1766274050448,5,Get Audit Logs,200,,02 - Audit Logger Performance 2-6,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,5,0,0
1766274050453,7,Get Audit Stats,500,,02 - Audit Logger Performance 2-6,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,7,0,0
1766274050460,4,Create Audit Log,405,,02 - Audit Logger Performance 2-6,text,false,,386,414,1,1,http://localhost:8006/api/audit/logs,4,0,1
1766274050464,5,Get Audit Logs,200,,02 - Audit Logger Performance 2-6,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,5,0,0
1766274050469,7,Get Audit Stats,500,,02 - Audit Logger Performance 2-6,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,7,0,0
1766274050476,4,Create Audit Log,405,,02 - Audit Logger Performance 2-6,text,false,,386,414,1,1,http://localhost:8006/api/audit/logs,4,0,1
1766274050480,4,Get Audit Logs,200,,02 - Audit Logger Performance 2-6,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,4,0,0
1766274050485,7,Get Audit Stats,500,,02 - Audit Logger Performance 2-6,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,6,0,0
1766274050492,4,Create Audit Log,405,,02 - Audit Logger Performance 2-6,text,false,,386,414,1,1,http://localhost:8006/api/audit/logs,4,0,1
1766274050496,6,Get Audit Logs,200,,02 - Audit Logger Performance 2-6,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,6,0,0
1766274050503,6,Get Audit Stats,500,,02 - Audit Logger Performance 2-6,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,6,0,0
1766274050510,3,Create Audit Log,405,,02 - Audit Logger Performance 2-6,text,false,,386,414,1,1,http://localhost:8006/api/audit/logs,3,0,0
1766274050513,4,Get Audit Logs,200,,02 - Audit Logger Performance 2-6,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,4,0,0
1766274050518,6,Get Audit Stats,500,,02 - Audit Logger Performance 2-6,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,6,0,0
1766274050525,4,Create Audit Log,405,,02 - Audit Logger Performance 2-6,text,false,,386,414,1,1,http://localhost:8006/api/audit/logs,4,0,0
1766274050529,6,Get Audit Logs,200,,02 - Audit Logger Performance 2-6,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,6,0,0
1766274050535,7,Get Audit Stats,500,,02 - Audit Logger Performance 2-6,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,7,0,0
1766274050543,4,Create Audit Log,405,,02 - Audit Logger Performance 2-6,text,false,,386,414,1,1,http://localhost:8006/api/audit/logs,4,0,0
1766274050547,5,Get Audit Logs,200,,02 - Audit Logger Performance 2-6,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,5,0,0
1766274050552,8,Get Audit Stats,500,,02 - Audit Logger Performance 2-6,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,8,0,0
1766274050561,4,Create Audit Log,405,,02 - Audit Logger Performance 2-6,text,false,,386,414,1,1,http://localhost:8006/api/audit/logs,4,0,1
1766274050566,5,Get Audit Logs,200,,02 - Audit Logger Performance 2-6,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,5,0,0
1766274050571,8,Get Audit Stats,500,,02 - Audit Logger Performance 2-6,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,8,0,0
1766274050579,4,Create Audit Log,405,,02 - Audit Logger Performance 2-6,text,false,,386,414,1,1,http://localhost:8006/api/audit/logs,4,0,1
1766274050583,5,Get Audit Logs,200,,02 - Audit Logger Performance 2-6,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,5,0,0
1766274050588,7,Get Audit Stats,500,,02 - Audit Logger Performance 2-6,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,7,0,0
1766274050595,4,Create Audit Log,405,,02 - Audit Logger Performance 2-6,text,false,,386,415,1,1,http://localhost:8006/api/audit/logs,4,0,1
1766274050599,5,Get Audit Logs,200,,02 - Audit Logger Performance 2-6,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,5,0,0
1766274050604,7,Get Audit Stats,500,,02 - Audit Logger Performance 2-6,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,7,0,0
1766274050611,4,Create Audit Log,405,,02 - Audit Logger Performance 2-6,text,false,,386,415,1,1,http://localhost:8006/api/audit/logs,4,0,1
1766274050615,5,Get Audit Logs,200,,02 - Audit Logger Performance 2-6,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,5,0,0
1766274050620,8,Get Audit Stats,500,,02 - Audit Logger Performance 2-6,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,7,0,0
1766274050628,3,Create Audit Log,405,,02 - Audit Logger Performance 2-6,text,false,,386,415,1,1,http://localhost:8006/api/audit/logs,3,0,1
1766274050631,5,Get Audit Logs,200,,02 - Audit Logger Performance 2-6,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,5,0,0
1766274050637,7,Get Audit Stats,500,,02 - Audit Logger Performance 2-6,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,7,0,0
1766274050644,4,Create Audit Log,405,,02 - Audit Logger Performance 2-6,text,false,,386,415,1,1,http://localhost:8006/api/audit/logs,4,0,1
1766274050648,5,Get Audit Logs,200,,02 - Audit Logger Performance 2-6,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,5,0,0
1766274050669,6,Get Audit Stats,500,,02 - Audit Logger Performance 2-6,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,6,0,0
1766274050675,3,Create Audit Log,405,,02 - Audit Logger Performance 2-6,text,false,,386,415,1,1,http://localhost:8006/api/audit/logs,3,0,1
